@RELATION weka

@ATTRIBUTE doc		STRING
@ATTRIBUTE classX	{0.0, 1.0}

@DATA
"weak talky gore slow paced die possible muted stiff technical high overall short obvious evil dead good subtle bald best ",0.0
"mediocre original little squirmish nuclear carter deep frigid giant super electric vague cartoonish ",0.0
"bad good guilty entertaining bad painful havent bad let tell new straight expensive huge millionaire female idiotic stop awful flat annoying threatening tailon bad worst let tell bad enjoyable sick inbred painful ",0.0
"excellent nice dont remember good gruesome soft particular different touchmusic impressive dont anniyan kamal pull avoid close romantic awkward matureaged touching sure small measureup long various abvious slipped famous okay ",0.0
"remember obscure ben fair young lowkey nice nowlongforgotten wouldnt later nice didnt couple good know alive ugly ",0.0
"bad poor hard obvious facile sad hard good awful hard disgusted bad incidental indie reminiscent good ",0.0
"hear dont join bad bad nice afraid hard worst ",0.0
"final complete weak iteddy final wrong overcooked ",0.0
"wideeyed hysterical new antisocial pathological dead torture aggressive operatic poor defenseless instant strong envelop entire damn muscular soviet tiny nevermind ask fair fair sudden remote little questionable annoying niven asymmetrical noisy chockfull relentless forget little silly strange musical infantile funny great easytoplease open enjoy silly old hilarious examine musical best churchgoing cheesy akin dont calm pretend unusual think favourite musical clearest unite dark vocal unbearable low speciallytrained certain donkeystake small deafening deaf green yellow plain old matte real reactedthe high overweight operatic human spontaneous loudest friendly minute ",0.0
"havent check alex future alex new make female quick alex future special africa sue african sound familiar fair special solid build okay standard small bad special mid okay biggest happen interested crappiest ive come closei honest expect worthy sue hot amazonian real basic little occasional sheer small ",0.0
"surprised best novel disappointed true ridiculous embarrassing best shallow hot questionable miscast poor good dont preferable superficial ",0.0
"british bad late searly desperate great rancid plastered best cool confused novel dont homicidal russian clear crooked irish confused underexplained terrible russian bizniss decent irish great mean judge good dani deep strange barry western cool curious overplotted ",0.0
"believe awful commercial worth involved great certain inept clichd baffling surprised unlikeable openmouthed sad ",0.0
"fatal asinine dont late ghostly wrong demonic handle hed changed unconcerned standard ask random ask dont nice realistic ask let closest mild ask pointmy ",0.0
"preposterous great diabolical novel second gleeful tyrannical ladderand challenging complete dreadful loud temperamental second alisonplayed dark serial worth psycho clever alison ambitious motivated dark dark inevitable ridiculous unbelievable hard swallow sophisticated unnecessary neededsuch weird impress wasnt original effective obvious ",0.0
"boring bad awful annoying available video good unavailable italian gothic ",0.0
"implausible silly hard implausible silly posh factual great white hard scary angry kill scary happen factual come outrageous scary implausible outrageous factual close scary great white poor ",0.0
"inspirational pale dancebut isnt contrived clichd deathof bad poor bad embarrassed involvedthey ",0.0
"major make short interesting successful good talky sullen normal public ",0.0
"ill interested unanimous bad premium incredible eric expressionless horrible unlikeable eric nondescript easiest clear resemble nonangry mutant ready worst tedious exciting say convincing extended military comanche san best good convincing featof stupid long brief overall animated mutant convince real incredible boring horrible fake cartoonish incredible ridiculous didnt computergenerated preposterous facial emotionless general onedimensional unconvincing emotional easy nick doesnt ang incredible fastpaced worth yeah phony interesting human able good appreciate little likely good single incredible worth let cartoonish make realistic giant mindboggling bad edward nortons ",0.0
"amazing predictable slow numbing rusty intricate dreary mundane good good ",0.0
"special leave dont didnt redeeming rampant know want hear infamous honest little horrible mesh live reasonable thankful original albiet honest second ",0.0
"depressing sleazy sordid bleak new york grim hopeless diverse devoid real shocking new moral celebrate immature sixyearold unlimited local homeless wonderful twisted think sure able bestow gilded young fascinating bad good good good wackedout ratso forget forget sordid fine isnt worthy remembered ultrasleazy religious cheap andy despicable catchy make nilsson famous bogus fred itand ratso negative marked official ",0.0
"sothere attractive fight vapid female cute funny best dead ",0.0
"believe cold criminal greatest old final absolute ",0.0
"wrong begin overall short little mean miss little main short good reworkingsecond original afterthought little original mention new couple good wasnt real sore special good bad succeed small decent specific personal major foul new standard good bad ",0.0
"long great bad pathetic lame erotic gorgeous extensive fantastic english good visual awful say actual effective shocking ",0.0
"depthless edgy obnoxious superbad hot old blonde wise nonunderwear endearing hot dorky platonic awkward predictable lame main raunchy superbadesquire compare forced pointless dont ",0.0
"alan funny know phony doesnt funny busy fake alan likable extra major busy come disappointing good ",0.0
"grable good italian hungarian ghostly small current inopportune bad wholesome american seductive mysterious flatter presidential charming best bowsernest ermine grable ",0.0
"martial notable martial consider gentlemanly dont macarthur lame ",0.0
"previous pure visual high familiar girlfriendboyfriend aware sheedy professional retire ",0.0
"bad drunk rent hysterical fecal ohsobad poor gauge equivalent drunken blue sombre worst funniest worst linear predictable occasional rubbish drab swedish onedimensional painful brief sidesplitting little light actual main captive try make sure alcoholic possible boring new farrell able ",0.0
"original accurate little descriptivei facial doesnt doesnt right dont emotionless facial deplorable lead mediocre best make feel perilthe hideous believe real bad hard different create superior dissolve hydrochloric good dont ",0.0
"dense green astounding old exciting engaging interesting rich absurd high satisfying best alive ",0.0
"mad happy doesnt dont witty sharp witty sharp vic old begin painful sit stand excellent great develop dont ill ",0.0
"overall intriguing summery technological official similar odysseymy young adult middleaged available different mental plain open highbudget certain stereotypical make typical everpresent selfish rebellious perfect good brooding smartaleck little common unique enjoyable believable costume worth wrong worth little little say magical ",0.0
"previous bad naked agonizing unrealistic fat irritating express grown fat deserving ridiculous ",0.0
"sad demeaning rooted sorry negative minute good bland humble mystic denigh evil evil prove wrong ",0.0
"dont bad great good goddamn ridiculous pointless ",0.0
"low meet funny loud short good funniest unexpected yawning poor wouldnt glad dont old virgin ",0.0
"worst long american obvious flat funny nice cheap soft bad american ",0.0
"didnt kitamuras variable alive interesting nifty fair short alive cool original slow predictable passable final cool ok overspeedy neat visual interesting general drab terrible judicious improve decent dull ",0.0
"responsible dull clichd ive terrible shoddy challenge saturate related avoid ",0.0
"middleeastern second closest believe best free short utter dreadful innocent barbaric uncivilized short varied political sure sad hard innocent make right incoherent disturbing obvious justified responsible middleeast real dont know middleeast real political kind innocent twin choose fair extreme israeli political idrissa political international blahthis sept best ",0.0
"good uninitiated cassavettes good understand cassavetes known walk worst true say loud santa ",0.0
"italian actual short shocking dark dutch read nude beautiful uglya real ",0.0
"lovely psychotic worthy fiftiesbut lapd latest make lous miserable williamson lous nasty psychic arlen succeed beyondby ",0.0
"bad flip positive worst ",0.0
"ill interesting big middle wait dantes dumb believe large wooded advise forget real peak ",0.0
"possible secure classic marvelous special bitter good commonplace geisel universal generous satisfied final elaborate special hazy high special trim subject humiliating poor long dead bad little grinchy animated sly slick sudden exponential loud hyperactive whoville good make grinch sympathetic unsympathetic small populated honest true noisy crowded populated selfish materialistic obvious american offensivelyhypocritical american huge small crucial original innocent twoyearold spurious false understand major original different annoying celebrate accept overlong overacted tedious hamhanded crude classic inadequate universal collective thank bilious mike possible ",0.0
"stupid overall inspiring awe creative make dont ",0.0
"danes intense excellent sick wonder specific wonder artistic ask ",0.0
"tony eccentric debbie notsodisinterested inferior theatrical periodand frantic witless bad novel poor sound ",0.0
"awful funny formulaic puerile intelligent annoying high poor throw ieuan hornblower sharpish close harsh ",0.0
"chinese superfluous excellent special silly funny predictable erratic slow resemble old shabby largerthanlife special astonishing little extra successful able dead ",0.0
"large clear literate intelligent reach gifted little prepubescent great bring intelligent human critical critical skeptical stellar flashy non loudestthe second little look total uncritical willing overlook huge weak healthy awesome special willing critical short little robotic buy enormous critical solve vital future short little uncritical unthinking close tarnish great vacuous save dont wont unread throw upset unwilling let pretty light uncritical mindless puerile ",0.0
"old syrupy kind sure good great good human central big seminal copycat particular short annoying maddening ",0.0
"typical swedish strange bad good wont lead awful stay swedish prime ",0.0
"scary easy spoof formulaic im sure actual original know urban new usual inevitable psychotic beautiful young main bad elaborate arent main clear main alive suspect red main implausible psycho left typical lead good bad usual dont important hard ",0.0
"romantic african male french transsexual russian french dull dreary depressing foggy overcast weird blue white pale shabby dirty bony ugly unappealing greasy bad naked desolate dingy minimum linear non dont feel expect join dirty pretentious rubbish ",0.0
"plausible interesting utter laughable okay fair watch second doesnt wont bother ",0.0
"isnt negative objective great past interested subjective dont sick angry mean sick angry human general profound fulsome ruthless emotional relevant good satisfied pessimistic dont justified relevant main unattractive greatest pretentious realize likely absurd homme authentic profound relentless sardonic shallow worthless despicable angry lengthy empathize feel shared moral flat flat best maudlin double despicable drunk infantile tantamount savage heartless decent unflinching create repellent imagine convinced convincing representative human general human emotional arrant offensive inherent human general sexual particular make work cinematic authorial miserable disappointed bitter interested human certain parisian restricted antisocial general ",0.0
"flat ordinary deceptive doting old jed resident himscript develop promising effective severe able shallow curious impossible resurrect dead unable secret wont good ",0.0
"ensure average entire cheap unrealthe little unexpectedconclusion useful ",0.0
"classic remade disastrous false young vapid talented unnecessary exciting innovative outstanding original unappealing interesting ",0.0
"aggressive maffialike able big easy british inefficient russian ural russian nicole russian moscow busy russian ",0.0
"pleased clever unique selfaware unfortunate wrong lazy long wellconstructed slotted lazy past yearthree second extra rainy ",0.0
"fabulous big related little dien didnt best stunk great great wagner best good old old cynic bad unrealistic good didnt fresh low hear good ",0.0
"moral make outrageous overthetop think wouldnt hard start various international random interrupted odd trolllike little entire bad senile harmless old archaic murderous american male particular superior funny large little damn alarming corrupt dont funny scary healthy ",0.0
"best awful long rife amazing special alist likable overused great key make flippant boyish good good grating nasal notquitesarcastic old stereotypical comic similar late phantom kristy ribisi hot admit short tired deliver riveting dry twodimensional steady old boring monotonous good second eventual key clichd reunite charming eclectic annoying mismatched mutual intriguing essential great flat worth ",0.0
"african isnt historical dreary little historical certain idiotic african cross chained minute imagine ",0.0
"small erotic erotic major famous artistic joyces interesting visual seventh poor meld symbolic eccentric artistic superior demented ",0.0
"visual live fantastic big cold hollow real lifeless admire enjoy visual positive good strong close dark blade dark wonderful tragic dark little weak historical artistic ironic bleak lifeless ive ",0.0
"nearlyasdisgusted endearing wideeyed new commercial disappointed enraged ashamed doesnt subatomic cold greedy reinforce barf initial commercial licensable piglike hokey vile new cute marketable rebel onscreen blatant exploitative financial nauseatinglucas bother come new star new cheap appalling shake perverse ive bad worst putrid torture buy complete single incidental undeveloped cartoonish single richthere paltry partial redeeming miserable tiny bright offensive total absolute ",0.0
"underrated greedy akin old idyllic lazy shaky old dull funny sheer painful ",0.0
"dry entertaining terrible terrible terrible funny terrible ridiculous subpar ask good nonunion horrible ",0.0
"present dramatic dramatic possible large superficial paris french bare amazing golden french papiermache ",0.0
"knowledgeable main exaggerated timeline misattribute incorrect incorrect think right furious liverpool lennon credible good somethingso accurate ",0.0
"bad mediocre real absolute predictable threadbare inordinate overtake sad shocked doesnt weve major ",0.0
"easy early cross comedic fatal talented tempting dateless architectural unpleasant later big resident needy possessive vindictive sassy worthless let sour make ordinary scornedand early intelligent angular hypnotic expose sinewy graceful wellproduced special pushy leering ugly bloated frozenfaced hed ",0.0
"adult good impressive notable obnoxious easy ",0.0
"novel win lonely pure uneven terrible anthony certain solid respective great trashy ",0.0
"believe enjoy predictable worst painful embarrassed spangled sound ive ashamed wonderful ",0.0
"terrible use actual real funny public assume fetishand good ",0.0
"best british hellraiser great old stablecradle know feel standard key rear cheap gore content laughable tacky cheap terrible impressed abominable dani bad formulaic mental georgian bad bizarre good padded end available known downhillive good alex likely decent avoid special blair worst ",0.0
"start think insulting original brilliant disappointed awful original favourite excited awful original recommend dont disappointed young bad compare original ",0.0
"painful wont horrible white controlled make technical doesnt bad bad worst dont dead uwi classical ",0.0
"funny mean hard bad uneven funny clumsysilly comic personal sure mr black super don cheadle pathetic old ",0.0
"stop wrong bad boring suspenseful obvious interesting giant cute gigantic electric deep big high ",0.0
"ridiculous uk religious cherish dedicated educate prepare oneself accept mediai sad percent sure simple small outdated literal order pursue personal ",0.0
"high current firm think biggest use biblical good good weekly change make funny funny white ",0.0
"say amateurish pitiful predictable tedious amusing straight high easy disappointing costume obvious similar inexpensive ",0.0
"average doesnt natural robotic pretend loud aware cute funny annoying doesnt doesnt upset stupid dry plain ",0.0
"dirsteve typical tired interesting decide split right abouti typical dont corporate real boring couple legal ",0.0
"sure annoying predictable clich possible general good good bad bad good prevail ostensible limited good concerned bad bad good general true possible ",0.0
"admit disappointing exprofessional sketchy amusing disturbing inaccurate known actual biblical horrible depressing late straight theatrical recommend ",0.0
"previous good assume superior classic novel major anthony anthony talented treble assume long excellent small grown tall gangly convince stretch anthony believable special convince noticeable inferior true classic final second new say ",0.0
"mary bad good moral doesnt devious shallow rubbish bland rambling secure ",0.0
"great sure enjoyable fast paced silly swordfish popular foreign true classic doesnt pleasant ",0.0
"evil bad sweet blameless dont nolan nab bad pregnant sick canonical distressing hideous ineffectual unborn hideous selfinflicted mental kill mutilate human nolan total total halfthought poor poor evil succeed nolan true selfish cruel compassionate make feel little final bizarre eerie interesting understand unborn clear nolan final jawslike good evil detestable wrong ",0.0
"poor best resist free second wretched entertaining dead good bad needless irrelevant undeveloped giant stupid special awful special bad nuclearpowered bad dumb weird hot funny stupid dumb pointless ",0.0
"funny bad good bad ugly best bad funny ",0.0
"say horrible terrible unconvincing shill funny little banal dry short total ive ",0.0
"william bad obvious darn good nice chase little skinny nice generous right inclined thank dennis equal gratuitous mcnamara ",0.0
"interested christian good understand believe greatest insensitive rude main werent main married old supportive apologize ironic new female old odd terrible true stay bad potential tired onesided socalledwellmeaning didnt true christian ",0.0
"glitzy theatersif quick obvious mustve longest lovable little puppyslowest old yetthe wide implausible farfetched aquatic ",0.0
"jewish difficult new male best unintentional male snickermediocre splashy interesting ",0.0
"good add digestive exboyfriend worst endless pointless mute endless inverted minutesthe bearable dont feel urgent ",0.0
"able enjoy surprising able entire new frustrated insufferable kind old random unexplained bad doesnt bad worst french final senior high play extra dont starnot ",0.0
"bad best build interesting strong easy doesnt simple pregnant learn stop little boring bad awful scary cool uninteresting themthe unattractive possible bad amateur ive embarrassing bring beautiful sexy didnt let shine renny brilliant imaginative previous foundthe unimaginative bad scary sad funny bad ",0.0
"manipulative glamorous geeky unbalanced central commanding glossy unconvincing sensuous second irreversible contrived humiliating desserts fearless resourceful ubiquitous italian worth different undeniable good commendable receive play glamorous fosses die hemingway selfinflicted ",0.0
"corporate tedious cheesy half endless yellow exciting happen dont best best famous good large marine able middle avoid ",0.0
"boring main caprica original helpful general excessive exploitive compensate poor naked demean young sorry bored free naked ",0.0
"spare mere main boring unlikeable superfluous significant didnt bad ill credible altman understand downey southern duvall intriguing good altman plenty fantastic bright beautiful create particular good interesting understandable ridiculous convinced redeeming ",0.0
"fred forget straight excellent pure unadulterated pedestrian similar premature complete entertaining slipshod nude rich worthless kinky blonde europeanaccented namevalue black blonde talented insignificant decent unintentional direct fetish awful decapitated sharpen brinke decent sympathetic biggest good ",0.0
"funny funny alright disturbing disturbing dont disturbing didnt good hmmm terrible fckedup material extreme worth awful thisthey mutilate ",0.0
"entertaining painful awful deliberate futile childish unrehearsed spiceworld dreadful dreadful responsible forced ",0.0
"positive kate decide good american proper british inexcusable betteras jed damn poor ",0.0
"worst mencias arent insecure wont worst mencias free high funny make youre american worst mencias meanspirited legitimate avoid plague ",0.0
"unknowing hot hot horrifying horrid end left ask good filthy mcnasty horrible crappy special lame nude topless ",0.0
"live legendary worst bad complicated honest red russian pregnant irish sean sure difficult sure matter complicated rancid central worst british inconsistent bad kant dead good forgettable write critical ive remember ",0.0
"worst bad single likeable static negative ",0.0
"slick unsuspecting know red dye dead buy low avoid true ",0.0
"short dumpy old haddad elderly aware new come fresh mental inexplicable married rotten lock knock deep innocent brutal innocent known notorious mary known legendary blue fetish comic tnbp evocative familial good intentioned real retire overall light frothy incestuous sexual discernible happy carefree good humoured upbeat real unhappy personal decent murderous think essential mid huge underground mysterious playboy tragic famous light notorious notorious notorious ",0.0
"crack odd good dry coarse lame jokesunlike dont best dry sarcastic lowest funny intelligent loud convinced arent good overall mediocre good mediocre good ",0.0
"hardy extensive separate prestan hardy adult hardy known postwar delfont hardy mccabe early hardy shave gay plump nice stuckalthough prelaurel interesting west ruge dire hardy plump unpleasant hardy hardy early fastidious little typical plunt unfunny conspicuous hilarious plump hardy tall gawky wealthy dosh inherit meet plump plump short disastrous nice disastrous funny arent unfunny hardy funny inept bad tasteless black wouldnt low black progenysomehow plump midget runtsized average believable funny complete doesthe notable brief onlyever happy marital impressed brief hardy seaside standard bad ill hardy ",0.0
"hard wonderful alan say good awful remember ive honest ugly wooden aloof difficult perform tough absolute bad awful difficult racist dont odd doddering ive sanderson real interested dark old dark campy assume intended buffy extreme graphic averse prolonged rough pointlessabout nice bad hope cancel try ",0.0
"mild shaolin modernday revolving best worst twin best shaolin evil worst recent best modern black selfexiled mercenary superhuman span new pacifist old mercenary silly corrugated public true pacifist chief black true bad bad bad bad halfexplained martial matrix superhuman martial present best vigilante impossible black true impress impressive realistic martial chinese black modern aged onscreen long worthwhile intentional satanic develop lethal glad martial worst black double intentional unintentional plausible ",0.0
"single second hard classic classic movielover dont wrong big good romantic uncertain overrated ",0.0
"horrible worst save adamant missionary border pointed complicated think good workable worth rental rainy satisfied ",0.0
"showtime bother naked late discretionary throw think ",0.0
"great sure ok new stink huge vast new interesting creative typical uninteresting childish flat good great hard ",0.0
"humble great bdwy musical daly original good walk mcafee wendt hed passable good young musical dont ",0.0
"remember direct wrongthree decent save fromteenproduced british inept inappropriate andillmatched acoustic single add auditory offscreen greatest ofrecent ",0.0
"egypt ancient gnostic englund dual gratuitous entertaining incoherent little vague sade unclear seduce local christian think various erotic intercut englund bad fake headsthere arent good englund talented attractive various criminal australian ",0.0
"proud good danish recent terrible danish bad danish wrong unfortunate let terrible danish little unshakable accomplished social frigjorte funny good credible make sad main lowbudget bad best throw bridge symptomatic little lowest loud catatonic afterthought unknown past let socalled sad big outof ",0.0
"loaded flat single dull avoid know indie make magical small boring drab subpar christian asexual big convinced bland ",0.0
"italian fantafestivali terrible chaotic dark fluorescent dont visual interesting interesting complete ",0.0
"bad classic awful fascinating worst hard little unbelievable illogical general mind ",0.0
"good goofy remote pacific large primate arent natural begin scientific discover skeletal enormous apelike know ancient moviesthe uninteresting interchangeable investigate discuss random little theyve dark actual boringthe build dull scared liberal upas distinct bad bigfoot obvious feel bigfoot sacrilegious single doesnt add make worthwhile ",0.0
"fair able terrible terrible ridiculous unrealistic cheesy loose stupid sound sound sound ",0.0
"impressive poor stupid corrupt incompetent alive corrupt fried alive second renegade adventurous evil crusty little basic wasnt wide happen factual previous redeeming bad hard nice groan ",0.0
"bad simpering junior high endless best alert young english unwatchable blah pathetic symbolize ",0.0
"suck good rocky unrealistic boring good worst good good ",0.0
"let start grable argentine round desperate bad good old davenport woeful memorable grable ",0.0
"long titanic titanic care awful proper semidocumentary pofaced romantic mind sad common real romantic titanic semidocumentary little artistic possible dead intelligent ask ",0.0
"remarkable free ",0.0
"believe rental willing literary historical good horrible sick involved black dont ",0.0
"comfortable interesting mad appealing sensual evil angelo creepy frank moran filminteresting ",0.0
"good obvious fat normal main normal long lowbudgettvshow awful john burke weird painful scary high campy cheesefest crazy obnoxious predictable mean avoid psyched fat tony ",0.0
"young prime bad multiple newbern new sympathetic decent good mediocre horrendous unimpressive combined memorable irritating forget bifurcated psychological supernatural outlandish previouslyoverall undergraduate good little completelymy send avoid ",0.0
"vic mental gorgeous maclachlan make funny fourtitle ",0.0
"rare generate contain boring die unexplained little little bizarre little random lazy worst ",0.0
"minute ignorant halfassed justify unknown classic ask explain unrelated urban absurd doesnt jobless homosexual need corrective oral male second long pointless rambling make sure modern damn little know ",0.0
"generic bland unpredictable santa entertaining happy merlin random wacky allout good evil good try worst ",0.0
"beloved mary mary best meet new long novel sad worth let hoary old quirky original forgettable nonexistent right right like complete blatant intended potential potential ",0.0
"young reputable potential travesty sneak didnt ",0.0
"young small practical old unknown new chief ireland horrific local local similar strange convinced horrific past convinced demonic reproduce hough dull novel slow interesting exciting ive entire short productionwise static flat dull mike rubbish forget real bother ",0.0
"american british enormous big theyd whiny poor dont middle unconscious comfortable hard awayand human live sexual huge think gorgeous cannabalistic beautiful good special dept lead irresistible sirensrubbish local ",0.0
"romantic wrong main howard nonexistent impossible wasnt romantic alcoholic sing single fastforward romantic deadbeat endthe howard predictable obvious reckless early wasnt tragic hideous worth streisand whopping ",0.0
"promising cavalry boring middle miscast blue inappropriate final gratuitous indian lay antiwar long outrageous contrived liberal nonsense political ",0.0
"bad enjoyable bad bad needless entire unthinkable intelligent dont unlucky ",0.0
"socalled tell differentfirst geological inner basic different similar calculated fit wrongful logical let subject make socalled possible different different artificial wrong usual happen overthe big important ",0.0
"multifunctional ripe satirical latest live outside nice monologue pure fictional innovative funny follow isnt funny aspiring novel shelby good persuade nervous rough important easy easy important quick bellucci play didnt possible main funny funny funny pretentious grievous doesnt basic bad careless josh kornbluth impressed effective allow light need let real clever kornbluth unable identify alienate poor unconvincing weak begin narrow potential rich subject easy understand doesnt subtle humorous keith positive respective commendable memorable watchable elevate save disheveled shearer comedic good right long known ",0.0
"say single worst mad wacky naked frustrating general wasnt add worst australian wont worst doesnt basic recomend bad bad bad ",0.0
"great terrible follow real married old secret familyin dont ",0.0
"ive awful bland generic great ladd wonderful true save utter jordan ",0.0
"executive superb good good nice accomplish main bad nice main cope say good ",0.0
"screening new entire disappointed bad good lifeless tired lame cheesy funny campy worn flat formulaic think easy sit embark worst lame joyless ",0.0
"dont fortunate ask happen stop huge dry entertaining dont fortunate ask happen stop huge dry entertaining ",0.0
"murky muddy turn bad good favorite breed dumb okay english bad bad little little wicked martial youll ",0.0
"tell available agoit grand total plastic disposable dont superduper limited worth worth ",0.0
"worst happen classic loony different good worst stupid teen original new ugly pathetic doesnt horrible complete bad lame ",0.0
"good decent choppy terrible awful atmospheric ive ",0.0
"justify alternate avoid boringpointless irritating work total horrible fest open entertaining didnt achieve ",0.0
"nove blind exjournalist blackmail fellow franciscus psychopathic killerrushed unexpected worldwide directorial fresh suspenseful disappointing followup aimless general consumptionmalden watchable sympathetic dead alive wide hitech romantic little unnecessary unforgettable blackgloved sleek nocturnal important devious emulate runaway english ",0.0
"original bad great meaningful best best fastforward bad mindless free ",0.0
"central original professional daily popular professional solid best female good funny form ",0.0
"post make sure unfinished redeeming technical amateur constant unintentional clichd laughable embarrassing harsh ive awful innocent positive ",0.0
"ok amazing amazing bad bad funny redeeming stupid preachy believe worth real bored reaffirm make ",0.0
"tony frank sinatra diving blonde risk investigate main suspect solve portly sell lame believe good mention attractive laughable female astounding flex posterior campy gay real real flagging shameful ",0.0
"painful phenomenal comic humiliating finest adulterated overblown tell george small keaton clueless werent stupid quick titanic original charming profound sexual hed seek medical small redeeming rid vampish appropriate greek worth entire bad drunk ",0.0
"unharmed alive perfect telepathic telepathetic stupid certain late local great explicit gruesome sleazy good lousy isthe wretched nonexistent dumb disgusting dull mild great loose interesting utter good fansalso creepy wrong die ",0.0
"interminable superficial comic interwoven romantic super commercial mishmash exotic dazzling sexy songanddance corny comical standardissue straight plenty feast dead gorgeous ",0.0
"interested rough bad horrible uninspired immature low wasnt simple mini digital simple obvious doesnt mean extra ",0.0
"good attractive try connect real young intimate frightened poor married know kind sexual hallam afraid optimistic doesnt virginia plausible emotional emotional ",0.0
"mecompared novel ridiculous distorted understandable different fit original understandable make previous novel great ",0.0
"disappointing good make small useless sanjaydutt define previous big ",0.0
"awesome good awesome freakin huge swith little chummy helmit ",0.0
"enjoyable enjoyable general mockable unsees happen young blonde stereotypical blonde dark simple odd poor lucky ",0.0
"biggest englund good awful pure unnecessary nude awful redeemable sorry able good ",0.0
"know professional begin bad ugliest mean pursue magical bible say fourth crappy special nerdy make fifth known new ",0.0
"read let actual live small largest grand largest second wrong grand flat mad treated bad real large mormon dont know ",0.0
"bad bad hypnotised predictable high pathetic total single original bad ",0.0
"veteran erotic minuscule obscure dark underground international direct exclusive lead mysterious great good promising sleazy explicit violent contain special different disappointing remarkable creepy dont meet dark good giallo ",0.0
"difficult wish unfair impressive final ",0.0
"awful common alternate nice future dull original different big good certain lame poor exciting allwhat good clear main good main good actual likable main likable annoying main perfect werent able moviefor futuristic large entertaining impress morphin ",0.0
"major insurmountable exciting dull underwhelming great nice wonderful interesting dull unnecessary little actual kind bland tiring beautiful average little main misleading bland okay average special good mysterious interesting entire filmthe complete exciting werent doesnt memorable bland bad good promising average worth ",0.0
"good interesting filmin quick questionable wait ",0.0
"replace worst dodgy low appalling complicated simple little proceed play valuable narrative main accept fit unfair true rancid pointless cool real ",0.0
"worst terrible laughable clear atrocious unsatisfying incompetent fine ashamed great inane high fiveing true unfortunate inept ",0.0
"happy surprised pure important sober bad bad fake best good bad ",0.0
"breathtaking akin natural inclined later high doesnt apply real plain english pervasive russian free american open ",0.0
"bad make think enjoy half terrible nude crappy arent real dont understand real hilarious dont let distract evil dead think best harsh ",0.0
"collect thornton simple inevitable odd bad ill poor funniest knock knock big big stinking big stinking bad painful awful save high special laden fast furious ",0.0
"boring easiest oldest mosteasilyoffended old saskatchewan predictable lame hammy dont kind dimensional stereotyped cbc lame bad present controversial controversial boring royal canadian ",0.0
"bad bad bad potential close mary previous local ",0.0
"seagal low worst seagal sweet entire seagal dont bother refuel hostile secret seagal great arab dont seagal brief random lesbian ",0.0
"let say mormon redeeming redeeming ashamed cultural potential positive public entertaining left stupid idiotic ashamed recommend nonlds ",0.0
"horrible bad cheesy redeeming happen didnt nice red different make dialog small entire versatile believable rent ",0.0
"offended real offended silly late general unrealistic monosyllabic musclebound secret free rambo ",0.0
"relic short teen imaginable humorous dull sexist sorry educational interesting borrow mindless wonderful ",0.0
"worst high good catholic bad bad cliched hard able die bad recommend cheap ",0.0
"rainy original obvious modern amusing crazy modern mandatory modern sunny outside thankful ",0.0
"sure related certain delirious similar similar delirious late french retrospect current little confusing audio present old ",0.0
"urban know young grainy slow stop buy young grainy slow easy quiet contemplative longhaired superb auteur middle twentysomething high high principal poor powerless alcoholic numerous apparent bad unintentional extreme selfimportant overbearing poor frequent amateur regional biggest old chained sad sorry twentysomething important interesting wait onscreen autobiographical fugitive ",0.0
"holy sure didnt sick twisted individual terrible horrible write ",0.0
"moviesthe good itbut worth neutral comedythe pathetic biggest flop dont good digest ",0.0
"everlasting final dead onceestimable sloppy illogical endearing various real old nonfavoritesthere qualityconscious yoshimura creative moronic procedural nash riveting sleazy eric ludicrous unlikely unfruitful new schmokelike promising tragic giancarlo handsome good late enliven uncomfortable uncomfortable fair main choose revive loyal apparent red repellent suspect overworked suspect sensational general entire general post new london werent ask casenevertheless old limited displaytwo strongest underused latest bigdeal actual deadpan clueless beloved wbal entertaining brief vivid autistic useful corporate legal efficient latecomersalthough lucaitis physical usual braugher remind considerable best best diehard live ",0.0
"tony interesting clichd patchy overwrought rubbish extreme graphic indifferent chaotic dont obnoxious cynical real isnt convincing boring loud shackled annoying ive long final poor true meet bad exciting botched pretentious pointless experimental good grizzled embarrassing solid multilayered gimmickridden hard ",0.0
"british think true flip false false tacky nice cautionary mature little filmwith hippie awash bad stupid heavy silly nice close rigid fight oneself militant freeas nearby small private peaceful capitalist hollow modern ridiculous free modern stately rich antonionis tear commercial radical untruthful stupid unhappy modern fat flee fight good dystopian unable administer achieve real social humble minor technological liberated bad believe quiet contemplative garner pretentious stupid old say daring cool optimistic hopethen encourage explode tear angry reactionary common red human peaceful fourth clockwork dystopian content unbridled outside create critical nazi artistcriminal nazi ",0.0
"let pokmon wb beloved good magic japanese japanese fourth excellent enjoyable wonder american japanese moral big bold wonderful extreme crappossible onwell bad gentle understand exeggcute let togepi sure roll japanese tsukurou japanese enjoyable nauseating favorite short nice bellossom pokmon jumpy annoying unnecessary work save little ill unfortunate potential worst apparent unfathomable second different far didnt make moral fest end english nintendo main uneasy good false big mistakesitting japanese complete utter hear say moral subtle ash ash japanese arshia traditional coolest ash main ash ash make overall ash fururas sweet enjoyable japanese concerned didnt different real redeeming funny loud american ive enjoyable japanese ill fourth forget wb ",0.0
